direccion,Patron
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-18,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-19,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-20,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-21,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-22,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-23,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-24,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-25,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-26,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-27,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-28,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-29,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-30,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-31,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-32,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-33,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-34,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-35,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-36,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-37,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-38,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-39,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-40,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SEMISOTANO S-41,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-42,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-43,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-44,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-45,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-46,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-47,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-48,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-49,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-50,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-51,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-52,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-52.1,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-53,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-54,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-55,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-56,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-57,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-58,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-59,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-60,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-61,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-62,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-63,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-64,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-65,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-66,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-67,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-68,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-69 CON DEPOSITO,3
DIAGONAL 23  AUTOPISTA SUR   -T10-137/139  URBANIZACION COLSEGUROS,8
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-70 CON DEPOSITO,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-71,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-72,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-73,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-74,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-75,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-76,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-77,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-78,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-79,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-80,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-81 CON DEPOSITO,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-82 CON DEPOSITO,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-83,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-84,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-85,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-86,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-87,3
CARRERA 77 13A1- 38   EDIFICIO PARQUE KRABI  PROPIEDAD H. PARQUEADERO SOTANO S-88,3
CARRERA 26 C  - 89 - 63  LOTE DE TERRENO DENOMINADO LOTE A  CALI,8
CARRERA 26 C  - 89 - 63  LOTE DE TERRENO DENOMINADO LOTE B  CALI,8
CARRERA 39  -56A-23 APTO 101 B/EL VALLADO  EDIFICIO BIFAMILIAR PROPIEDAD HORIZONTAL,8
CARRERA 39  -56A-25 APTO.201 B/EL VALLADO  EDIFICIO BIFAMILIAR PROPIEDAD HORIZONTAL,8
CARRERA 35 -12A-74  -EDIFICIO MULTIFAMILIAR TOBAR PROPIEDAD HORIZONTAL  APTO.101,8
CARRERA 35 -12A-74  -EDIFICIO MULTIFAMILIAR TOBAR PROPIEDAD HORIZONTAL  APTO.201,8
CARRERA 35 -12A-74 EDIFICIO MULTIFAMILIAR TOBAR PROPIEDAD HORIZONTAL APTO.301,8
CARRERA 35 -12A-74 EDIFICIO MULTIFAMILIAR TOBAR PROPIEDAD HORIZONTAL APTO.401,8
LOTE DE TERRENO  -14  MANZANA 49 PROGRAMA EL POBLADO II,8
CARRERA 24 C  - 33F - 34  APARTAMENTO 101 EDIFICIO BIFAMILIAR  SERRANO TOVAR  BARRIO EL RODEO CALI,8
CARRERA 24 C  - 33F - 34  APARTAMENTO 201 EDIFICIO BIFAMILIAR  SERRANO TOVAR  BARRIO EL RODEO CALI,8
LOTE DE TERRENO  -23 MANZANA 56  PROGRAMA EL RETIRO,8
CALLE  47  - 39 G-37 APTO 101  EDIFICIO VIVIENDA MULTIFAMILIAR AMPARO,8
CALLE  47  - 39 G-39 APTO 102 EDIFICIO VIVIENDA MULTIFAMILIAR  AMPARO BARRIO ANTONIO NARI/O,8
CALLE  47  - 39 G-37 APTO 201 EDIFICIO VIVIENDA MULTIFAMILIAR  AMPARO BARRIO ANTONIO NARI/O,8
LOTE DE TERRENO  - 38 MANZANA 19  PROGRAMA MOJICA I,8
CARRERA  2B OESTE  -14 - 01 PROGRAMA BELLAVISTA,8
CALLE 15 OESTE  -2 B - 19 DEL PROGRAMA BELLAVISTA,8
CARRERA 3 OESTE  -15 - 12 PROGRAMA BELLAVISTA,8
LOTE 17  -MANZANA 62 DEL PROGRAMA MOJICA II,8
CALLE 47C  -3-23  URBANIZACION LA MERCED - LOTE 8-A,8
AVENIDA 2N  21N-91/93 BARRIO VERSALLES HOY: EDIFICIO  ANA MARIA ,8
CARRERA 18  17-43 B/BELALCAZAR,8
CARRERA 18  17-43 B/BELALCAZAR,8
CALLE 47C  -3-23  URBANIZACION LA MERCED- LOTE 8-B,8
CALLE 46B  -2E-16  APARTAMENTO 302  EDIFICIO MULTIFAMILIAR  EDWIN ,8
CARRERA 26 H1  - 93-39   APARTAMENTO 101.BIFAMILIAR GONZALEZ.,8
CARRERA 26 H1  - 93-41.  APARTAMENTO 102 BIFAMILIAR GONZALEZ.,8
CARRERA 12A  - 57 - 04  CALLE 57 - 12A - 15 APTO 101,8
CARRERA 12A  57 - 04 GARAGE 1,8
CARRERA 12A  57 - 04 GARAGE 2,8
CARRERA 12A  57 - 04 APARTAMENTO 201,8
CARRERA 12A  57 - 04 APARTAMENTO 301,8
CALLE 57 - 12A-15 APARTAMENTO 302 EDIFICIO ALBA LUCIA,8
CARRERA 12A  57 - 04 APARTAMENTO 302,8
CARRERA 12A  57 - 04 APARTAMENTO 401,8
CARRERA 12A  57 - 04 APARTAMENTO 402,8
CARRERA 12A  57 - 04 APARTAMENTO 501,8
CALLE 58 NORTE  -5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H.  APARTAMENTO 108 PRIMER PISO SEGUNDA ETAPA.,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 208 SEGUNDO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 308 TERCER PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 408 CUARTO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 508 QUINTO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 608 SEXTO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 708 SEPTIMO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 808 OCTAVO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 908 NOVENO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 1008 DECIMO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 1108 DECIMO PRIMER PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 1208 DECIMOSEGUNDO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 109 PRIMER PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 209 SEGUNDO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 309 TERCER PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 409 CUARTO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 509 QUINTO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 609 SEXTO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 709 SEPTIMO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 809 OCTAVO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 909 NOVENO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 1009 DECIMO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 1109 DECIMOPRIMER PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 1209 DECIMOSEGUNDO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 110 PRIMER PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 210 SEGUNDO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 310 TERCER PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 410 CUARTO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 510 QUINTO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 610 SEXTO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 710 SEPTIMO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 810 OCTAVO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 910 NOVENO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 1010 DECIMO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 1110 DECIMOPRIMER PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 1210 DECIMOSEGUNDO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 111 PRIMER PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 211 SEGUNDO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 311 TERCER PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 411 CUARTO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 511 QUINTO PISO SEGUNDA ETAPA,8
CALLE 58 NORTE 5B- 98 EDIFICIO MIXTO LA FLORA 58-6 PROPIEDAD H. APARTAMENTO 611 SEXTO PISO SEGUNDA ETAPA,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 63 + DEPOSITO SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 64 + DEPOSITO SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 65 SOTANO,8
AVENIDA 6 NORTE 44-N-56,10
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 66 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 67 + DEPOSITO SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 68 + DEPOSITO SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 69 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 70 + DEPOSITO SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 71 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 72 + DEPOSITO SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 73 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 74 + DEPOSITO SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 75 SOTANO,8
AVENIDA 6 NORTE 44-N-56,10
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 76 + DEPOSITO SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 77 + DEPOSITO SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 78 + DEPOSITO SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 79 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 80 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. PARQUEADERO 81 + DEPOSITO SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. DEPOSITO 20 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. DEPOSITO 21 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. DEPOSITO 22 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. DEPOSITO 25 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. DEPOSITO 26 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. DEPOSITO 27 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. DEPOSITO 28 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. DEPOSITO 29 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. DEPOSITO 47 SOTANO,8
AVENIDA 7 66 NORTE-15 PORTERIA 1.  D-KO APARTAMENTOS P.H. DEPOSITO 48 SOTANO,8
CALLE 51 NORTE  -4AN-58  APARTAMENTO 101 EDIFICIO BIFAMILIAR VELASQUEZ,8
CALLE 51 NORTE  -4AN-58  APARTAMENTO 201 EDIFICIO BIFAMILIAR VELASQUEZ,8
CALLE 70  -7A-17 APARTAMENTO 101  MULTIFAMILIAR PEREZ,8
CALLE 70  -7A-19  APARTAMENTO 201  MULTIFAMILIAR PEREZ,8
CALLE 70  -7A-21 APARTAMENTO 301  MULTIFAMILIAR PEREZ,8
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10  -121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H.  PARQUEADERO 53 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 54 TORRE A. SOTANO 3,6
LOTE 13  MZ 85 ZONA A,8
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 55 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 56 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 57 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 58 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 59 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 60 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 61 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 62 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 63 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 64 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 65 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 66 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 67 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 68 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 69 TORRE A. SOTANO 3,6
CALLE 10 - 118-155  PORTERIA PRINCIPAL  Y CALLE 10 121-05  CONJUNTO RESIDENCIAL UMBRIA GARDEN  P.H. PARQUEADERO 70 TORRE A. SOTANO 3,6
